{'target': {'mean': array([-0.4510391], dtype=float32), 'std': array([0.38355893], dtype=float32), 'min': array([-4.1388025], dtype=float32), 'max': array([3.3192787], dtype=float32)}, 'input': {'mean': array([-0.39840052], dtype=float32), 'std': array([0.27414468], dtype=float32), 'min': array([-0.5], dtype=float32), 'max': array([0.5], dtype=float32)}}
Dataset: 60000, 45000
initialize network with normal
===> Epoch[123](120/704): MSE-pixel: 0.1440
===> Epoch[123](150/704): MSE-pixel: 0.1508
===> Epoch[123](180/704): MSE-pixel: 0.1264
===> Epoch[123](210/704): MSE-pixel: 0.1453
===> Epoch[123](240/704): MSE-pixel: 0.1336
===> Epoch[123](270/704): MSE-pixel: 0.1381
===> Epoch[123](300/704): MSE-pixel: 0.1482
===> Epoch[123](330/704): MSE-pixel: 0.1365
===> Epoch[123](360/704): MSE-pixel: 0.1372
===> Epoch[123](390/704): MSE-pixel: 0.1443
===> Epoch[123](420/704): MSE-pixel: 0.1401
===> Epoch[123](450/704): MSE-pixel: 0.1394
===> Epoch[123](480/704): MSE-pixel: 0.1469
===> Epoch[123](510/704): MSE-pixel: 0.1311
===> Epoch[123](540/704): MSE-pixel: 0.1404
===> Epoch[123](570/704): MSE-pixel: 0.1504
===> Epoch[123](600/704): MSE-pixel: 0.1455
===> Epoch[123](630/704): MSE-pixel: 0.1517
===> Epoch[123](660/704): MSE-pixel: 0.1356
===> Epoch[123](690/704): MSE-pixel: 0.1325
learning rate = 0.0000100
===> Epoch[124](0/704): MSE-pixel: 0.1407
===> Epoch[124](30/704): MSE-pixel: 0.1514
===> Epoch[124](60/704): MSE-pixel: 0.1386
===> Epoch[124](90/704): MSE-pixel: 0.1471
===> Epoch[124](120/704): MSE-pixel: 0.1418
===> Epoch[124](150/704): MSE-pixel: 0.1480
===> Epoch[124](180/704): MSE-pixel: 0.1435
===> Epoch[124](210/704): MSE-pixel: 0.1548
===> Epoch[124](240/704): MSE-pixel: 0.1584
===> Epoch[124](270/704): MSE-pixel: 0.1418
===> Epoch[124](300/704): MSE-pixel: 0.1369
===> Epoch[124](330/704): MSE-pixel: 0.1395
===> Epoch[124](360/704): MSE-pixel: 0.1303
===> Epoch[124](390/704): MSE-pixel: 0.1468
===> Epoch[124](420/704): MSE-pixel: 0.1420
===> Epoch[124](450/704): MSE-pixel: 0.1369
===> Epoch[124](480/704): MSE-pixel: 0.1493
===> Epoch[124](510/704): MSE-pixel: 0.1378
===> Epoch[124](540/704): MSE-pixel: 0.1433
===> Epoch[124](570/704): MSE-pixel: 0.1426
===> Epoch[124](600/704): MSE-pixel: 0.1370
===> Epoch[124](630/704): MSE-pixel: 0.1432
===> Epoch[124](660/704): MSE-pixel: 0.1431
===> Epoch[124](690/704): MSE-pixel: 0.1394
learning rate = 0.0000100
===> Epoch[125](0/704): MSE-pixel: 0.1419
===> Epoch[125](30/704): MSE-pixel: 0.1513
===> Epoch[125](60/704): MSE-pixel: 0.1374
===> Epoch[125](90/704): MSE-pixel: 0.1424
===> Epoch[125](120/704): MSE-pixel: 0.1367
===> Epoch[125](150/704): MSE-pixel: 0.1434
===> Epoch[125](180/704): MSE-pixel: 0.1496
===> Epoch[125](210/704): MSE-pixel: 0.1424
===> Epoch[125](240/704): MSE-pixel: 0.1388
===> Epoch[125](270/704): MSE-pixel: 0.1433
===> Epoch[125](300/704): MSE-pixel: 0.1432
===> Epoch[125](330/704): MSE-pixel: 0.1399
===> Epoch[125](360/704): MSE-pixel: 0.1438
===> Epoch[125](390/704): MSE-pixel: 0.1426
===> Epoch[125](420/704): MSE-pixel: 0.1387
===> Epoch[125](450/704): MSE-pixel: 0.1482
===> Epoch[125](480/704): MSE-pixel: 0.1375
===> Epoch[125](510/704): MSE-pixel: 0.1428
===> Epoch[125](540/704): MSE-pixel: 0.1408
===> Epoch[125](570/704): MSE-pixel: 0.1463
===> Epoch[125](600/704): MSE-pixel: 0.1408
===> Epoch[125](630/704): MSE-pixel: 0.1462
===> Epoch[125](660/704): MSE-pixel: 0.1520
===> Epoch[125](690/704): MSE-pixel: 0.1485
learning rate = 0.0000100
===> Epoch[126](0/704): MSE-pixel: 0.1410
===> Epoch[126](30/704): MSE-pixel: 0.1384
===> Epoch[126](60/704): MSE-pixel: 0.1419
===> Epoch[126](90/704): MSE-pixel: 0.1439
===> Epoch[126](120/704): MSE-pixel: 0.1467
===> Epoch[126](150/704): MSE-pixel: 0.1508
===> Epoch[126](180/704): MSE-pixel: 0.1533
===> Epoch[126](210/704): MSE-pixel: 0.1335
===> Epoch[126](240/704): MSE-pixel: 0.1340
===> Epoch[126](270/704): MSE-pixel: 0.1402
===> Epoch[126](300/704): MSE-pixel: 0.1322
===> Epoch[126](330/704): MSE-pixel: 0.1330
===> Epoch[126](360/704): MSE-pixel: 0.1371
===> Epoch[126](390/704): MSE-pixel: 0.1393
===> Epoch[126](420/704): MSE-pixel: 0.1346
===> Epoch[126](450/704): MSE-pixel: 0.1330
===> Epoch[126](480/704): MSE-pixel: 0.1464
===> Epoch[126](510/704): MSE-pixel: 0.1379
===> Epoch[126](540/704): MSE-pixel: 0.1442
===> Epoch[126](570/704): MSE-pixel: 0.1446
===> Epoch[126](600/704): MSE-pixel: 0.1433
===> Epoch[126](630/704): MSE-pixel: 0.1439
===> Epoch[126](660/704): MSE-pixel: 0.1324
===> Epoch[126](690/704): MSE-pixel: 0.1434
learning rate = 0.0000100
===> Epoch[127](0/704): MSE-pixel: 0.1466
===> Epoch[127](30/704): MSE-pixel: 0.1432
===> Epoch[127](60/704): MSE-pixel: 0.1319
===> Epoch[127](90/704): MSE-pixel: 0.1408
===> Epoch[127](120/704): MSE-pixel: 0.1431
===> Epoch[127](150/704): MSE-pixel: 0.1372
===> Epoch[127](180/704): MSE-pixel: 0.1414
===> Epoch[127](210/704): MSE-pixel: 0.1482
===> Epoch[127](240/704): MSE-pixel: 0.1327
===> Epoch[127](270/704): MSE-pixel: 0.1361
===> Epoch[127](300/704): MSE-pixel: 0.1334
===> Epoch[127](330/704): MSE-pixel: 0.1331
===> Epoch[127](360/704): MSE-pixel: 0.1384
===> Epoch[127](390/704): MSE-pixel: 0.1403
===> Epoch[127](420/704): MSE-pixel: 0.1442
===> Epoch[127](450/704): MSE-pixel: 0.1428
===> Epoch[127](480/704): MSE-pixel: 0.1401
===> Epoch[127](510/704): MSE-pixel: 0.1355
===> Epoch[127](540/704): MSE-pixel: 0.1419
===> Epoch[127](570/704): MSE-pixel: 0.1399
===> Epoch[127](600/704): MSE-pixel: 0.1419
===> Epoch[127](630/704): MSE-pixel: 0.1446
===> Epoch[127](660/704): MSE-pixel: 0.1419
===> Epoch[127](690/704): MSE-pixel: 0.1334
learning rate = 0.0000100
===> Epoch[128](0/704): MSE-pixel: 0.1345
===> Epoch[128](30/704): MSE-pixel: 0.1488
===> Epoch[128](60/704): MSE-pixel: 0.1494
===> Epoch[128](90/704): MSE-pixel: 0.1500
===> Epoch[128](120/704): MSE-pixel: 0.1374
===> Epoch[128](150/704): MSE-pixel: 0.1352
===> Epoch[128](180/704): MSE-pixel: 0.1418
===> Epoch[128](210/704): MSE-pixel: 0.1409
===> Epoch[128](240/704): MSE-pixel: 0.1372
===> Epoch[128](270/704): MSE-pixel: 0.1427
===> Epoch[128](300/704): MSE-pixel: 0.1353
===> Epoch[128](330/704): MSE-pixel: 0.1411
===> Epoch[128](360/704): MSE-pixel: 0.1430
===> Epoch[128](390/704): MSE-pixel: 0.1415
===> Epoch[128](420/704): MSE-pixel: 0.1365
===> Epoch[128](450/704): MSE-pixel: 0.1379
===> Epoch[128](480/704): MSE-pixel: 0.1478
===> Epoch[128](510/704): MSE-pixel: 0.1284
===> Epoch[128](540/704): MSE-pixel: 0.1372
===> Epoch[128](570/704): MSE-pixel: 0.1299
===> Epoch[128](600/704): MSE-pixel: 0.1289
===> Epoch[128](630/704): MSE-pixel: 0.1384
===> Epoch[128](660/704): MSE-pixel: 0.1383
===> Epoch[128](690/704): MSE-pixel: 0.1591
learning rate = 0.0000100
===> Epoch[129](0/704): MSE-pixel: 0.1457
===> Epoch[129](30/704): MSE-pixel: 0.1426
===> Epoch[129](60/704): MSE-pixel: 0.1447
===> Epoch[129](90/704): MSE-pixel: 0.1345
===> Epoch[129](120/704): MSE-pixel: 0.1410
===> Epoch[129](150/704): MSE-pixel: 0.1322
===> Epoch[129](180/704): MSE-pixel: 0.1405
===> Epoch[129](210/704): MSE-pixel: 0.1404
===> Epoch[129](240/704): MSE-pixel: 0.1350
===> Epoch[129](270/704): MSE-pixel: 0.1369
===> Epoch[129](300/704): MSE-pixel: 0.1384
===> Epoch[129](330/704): MSE-pixel: 0.1324
===> Epoch[129](360/704): MSE-pixel: 0.1413
===> Epoch[129](390/704): MSE-pixel: 0.1478
===> Epoch[129](420/704): MSE-pixel: 0.1390
===> Epoch[129](450/704): MSE-pixel: 0.1340
===> Epoch[129](480/704): MSE-pixel: 0.1382
===> Epoch[129](510/704): MSE-pixel: 0.1476
===> Epoch[129](540/704): MSE-pixel: 0.1343
===> Epoch[129](570/704): MSE-pixel: 0.1386
===> Epoch[129](600/704): MSE-pixel: 0.1416
===> Epoch[129](630/704): MSE-pixel: 0.1483
===> Epoch[129](660/704): MSE-pixel: 0.1397
===> Epoch[129](690/704): MSE-pixel: 0.1389
learning rate = 0.0000100
===> Epoch[130](0/704): MSE-pixel: 0.1385
===> Epoch[130](30/704): MSE-pixel: 0.1396
===> Epoch[130](60/704): MSE-pixel: 0.1485
===> Epoch[130](90/704): MSE-pixel: 0.1441
===> Epoch[130](120/704): MSE-pixel: 0.1419
===> Epoch[130](150/704): MSE-pixel: 0.1356
===> Epoch[130](180/704): MSE-pixel: 0.1452
===> Epoch[130](210/704): MSE-pixel: 0.1359
===> Epoch[130](240/704): MSE-pixel: 0.1366
===> Epoch[130](270/704): MSE-pixel: 0.1267
===> Epoch[130](300/704): MSE-pixel: 0.1576
===> Epoch[130](330/704): MSE-pixel: 0.1382
===> Epoch[130](360/704): MSE-pixel: 0.1397
===> Epoch[130](390/704): MSE-pixel: 0.1435
===> Epoch[130](420/704): MSE-pixel: 0.1411
===> Epoch[130](450/704): MSE-pixel: 0.1454
===> Epoch[130](480/704): MSE-pixel: 0.1269
===> Epoch[130](510/704): MSE-pixel: 0.1412
===> Epoch[130](540/704): MSE-pixel: 0.1432
===> Epoch[130](570/704): MSE-pixel: 0.1517
===> Epoch[130](600/704): MSE-pixel: 0.1384
===> Epoch[130](630/704): MSE-pixel: 0.1444
===> Epoch[130](660/704): MSE-pixel: 0.1358
===> Epoch[130](690/704): MSE-pixel: 0.1382
learning rate = 0.0000100
===> Epoch[131](0/704): MSE-pixel: 0.1395
===> Epoch[131](30/704): MSE-pixel: 0.1544
===> Epoch[131](60/704): MSE-pixel: 0.1432
===> Epoch[131](90/704): MSE-pixel: 0.1371
===> Epoch[131](120/704): MSE-pixel: 0.1338
===> Epoch[131](150/704): MSE-pixel: 0.1410
===> Epoch[131](180/704): MSE-pixel: 0.1412
===> Epoch[131](210/704): MSE-pixel: 0.1459
===> Epoch[131](240/704): MSE-pixel: 0.1317
===> Epoch[131](270/704): MSE-pixel: 0.1414
===> Epoch[131](300/704): MSE-pixel: 0.1362
===> Epoch[131](330/704): MSE-pixel: 0.1524
===> Epoch[131](360/704): MSE-pixel: 0.1373
===> Epoch[131](390/704): MSE-pixel: 0.1444
===> Epoch[131](420/704): MSE-pixel: 0.1354
===> Epoch[131](450/704): MSE-pixel: 0.1460
===> Epoch[131](480/704): MSE-pixel: 0.1385
===> Epoch[131](510/704): MSE-pixel: 0.1386
===> Epoch[131](540/704): MSE-pixel: 0.1429
===> Epoch[131](570/704): MSE-pixel: 0.1337
===> Epoch[131](600/704): MSE-pixel: 0.1524
===> Epoch[131](630/704): MSE-pixel: 0.1368
===> Epoch[131](660/704): MSE-pixel: 0.1455
===> Epoch[131](690/704): MSE-pixel: 0.1457
learning rate = 0.0000100
Saving
===> Epoch[132](0/704): MSE-pixel: 0.1469
===> Epoch[132](30/704): MSE-pixel: 0.1479
===> Epoch[132](60/704): MSE-pixel: 0.1378
===> Epoch[132](90/704): MSE-pixel: 0.1387
===> Epoch[132](120/704): MSE-pixel: 0.1416
===> Epoch[132](150/704): MSE-pixel: 0.1437
===> Epoch[132](180/704): MSE-pixel: 0.1481
===> Epoch[132](210/704): MSE-pixel: 0.1360
===> Epoch[132](240/704): MSE-pixel: 0.1480
===> Epoch[132](270/704): MSE-pixel: 0.1424
===> Epoch[132](300/704): MSE-pixel: 0.1378
===> Epoch[132](330/704): MSE-pixel: 0.1376
===> Epoch[132](360/704): MSE-pixel: 0.1527
===> Epoch[132](390/704): MSE-pixel: 0.1461
===> Epoch[132](420/704): MSE-pixel: 0.1300
===> Epoch[132](450/704): MSE-pixel: 0.1384
===> Epoch[132](480/704): MSE-pixel: 0.1395
===> Epoch[132](510/704): MSE-pixel: 0.1470
===> Epoch[132](540/704): MSE-pixel: 0.1514
===> Epoch[132](570/704): MSE-pixel: 0.1433
===> Epoch[132](600/704): MSE-pixel: 0.1370
===> Epoch[132](630/704): MSE-pixel: 0.1463
===> Epoch[132](660/704): MSE-pixel: 0.1403
===> Epoch[132](690/704): MSE-pixel: 0.1307
learning rate = 0.0000100
===> Epoch[133](0/704): MSE-pixel: 0.1412
===> Epoch[133](30/704): MSE-pixel: 0.1400
===> Epoch[133](60/704): MSE-pixel: 0.1547
===> Epoch[133](90/704): MSE-pixel: 0.1393
===> Epoch[133](120/704): MSE-pixel: 0.1502
===> Epoch[133](150/704): MSE-pixel: 0.1325
===> Epoch[133](180/704): MSE-pixel: 0.1572
===> Epoch[133](210/704): MSE-pixel: 0.1434
===> Epoch[133](240/704): MSE-pixel: 0.1272
===> Epoch[133](270/704): MSE-pixel: 0.1427
===> Epoch[133](300/704): MSE-pixel: 0.1418
===> Epoch[133](330/704): MSE-pixel: 0.1278
===> Epoch[133](360/704): MSE-pixel: 0.1342
===> Epoch[133](390/704): MSE-pixel: 0.1495
===> Epoch[133](420/704): MSE-pixel: 0.1390
===> Epoch[133](450/704): MSE-pixel: 0.1524
===> Epoch[133](480/704): MSE-pixel: 0.1380
===> Epoch[133](510/704): MSE-pixel: 0.1274
===> Epoch[133](540/704): MSE-pixel: 0.1373
===> Epoch[133](570/704): MSE-pixel: 0.1413
===> Epoch[133](600/704): MSE-pixel: 0.1450
===> Epoch[133](630/704): MSE-pixel: 0.1443
===> Epoch[133](660/704): MSE-pixel: 0.1410
===> Epoch[133](690/704): MSE-pixel: 0.1496
learning rate = 0.0000100
===> Epoch[134](0/704): MSE-pixel: 0.1393
===> Epoch[134](30/704): MSE-pixel: 0.1329
===> Epoch[134](60/704): MSE-pixel: 0.1380
===> Epoch[134](90/704): MSE-pixel: 0.1422
===> Epoch[134](120/704): MSE-pixel: 0.1384
===> Epoch[134](150/704): MSE-pixel: 0.1381
===> Epoch[134](180/704): MSE-pixel: 0.1244
===> Epoch[134](210/704): MSE-pixel: 0.1379
===> Epoch[134](240/704): MSE-pixel: 0.1402
===> Epoch[134](270/704): MSE-pixel: 0.1428
===> Epoch[134](300/704): MSE-pixel: 0.1306
===> Epoch[134](330/704): MSE-pixel: 0.1375
===> Epoch[134](360/704): MSE-pixel: 0.1448
===> Epoch[134](390/704): MSE-pixel: 0.1485
===> Epoch[134](420/704): MSE-pixel: 0.1338
===> Epoch[134](450/704): MSE-pixel: 0.1396
===> Epoch[134](480/704): MSE-pixel: 0.1326
===> Epoch[134](510/704): MSE-pixel: 0.1495
===> Epoch[134](540/704): MSE-pixel: 0.1374
===> Epoch[134](570/704): MSE-pixel: 0.1363
===> Epoch[134](600/704): MSE-pixel: 0.1334
===> Epoch[134](630/704): MSE-pixel: 0.1463
===> Epoch[134](660/704): MSE-pixel: 0.1428
===> Epoch[134](690/704): MSE-pixel: 0.1361
learning rate = 0.0000100
===> Epoch[135](0/704): MSE-pixel: 0.1409
===> Epoch[135](30/704): MSE-pixel: 0.1393
===> Epoch[135](60/704): MSE-pixel: 0.1400
===> Epoch[135](90/704): MSE-pixel: 0.1362
===> Epoch[135](120/704): MSE-pixel: 0.1324
===> Epoch[135](150/704): MSE-pixel: 0.1362
===> Epoch[135](180/704): MSE-pixel: 0.1435
===> Epoch[135](210/704): MSE-pixel: 0.1453
===> Epoch[135](240/704): MSE-pixel: 0.1424
===> Epoch[135](270/704): MSE-pixel: 0.1373
===> Epoch[135](300/704): MSE-pixel: 0.1455
===> Epoch[135](330/704): MSE-pixel: 0.1396
===> Epoch[135](360/704): MSE-pixel: 0.1508
===> Epoch[135](390/704): MSE-pixel: 0.1326
===> Epoch[135](420/704): MSE-pixel: 0.1484
===> Epoch[135](450/704): MSE-pixel: 0.1460
===> Epoch[135](480/704): MSE-pixel: 0.1374
===> Epoch[135](510/704): MSE-pixel: 0.1365
===> Epoch[135](540/704): MSE-pixel: 0.1347
===> Epoch[135](570/704): MSE-pixel: 0.1447
===> Epoch[135](600/704): MSE-pixel: 0.1357
===> Epoch[135](630/704): MSE-pixel: 0.1440
===> Epoch[135](660/704): MSE-pixel: 0.1367
===> Epoch[135](690/704): MSE-pixel: 0.1426
learning rate = 0.0000100
===> Epoch[136](0/704): MSE-pixel: 0.1470
===> Epoch[136](30/704): MSE-pixel: 0.1424
===> Epoch[136](60/704): MSE-pixel: 0.1354
===> Epoch[136](90/704): MSE-pixel: 0.1400
===> Epoch[136](120/704): MSE-pixel: 0.1455
===> Epoch[136](150/704): MSE-pixel: 0.1480
===> Epoch[136](180/704): MSE-pixel: 0.1352
===> Epoch[136](210/704): MSE-pixel: 0.1343
===> Epoch[136](240/704): MSE-pixel: 0.1312
===> Epoch[136](270/704): MSE-pixel: 0.1477
===> Epoch[136](300/704): MSE-pixel: 0.1339
===> Epoch[136](330/704): MSE-pixel: 0.1306
===> Epoch[136](360/704): MSE-pixel: 0.1474
===> Epoch[136](390/704): MSE-pixel: 0.1351
===> Epoch[136](420/704): MSE-pixel: 0.1452
===> Epoch[136](450/704): MSE-pixel: 0.1355
===> Epoch[136](480/704): MSE-pixel: 0.1386
===> Epoch[136](510/704): MSE-pixel: 0.1502
===> Epoch[136](540/704): MSE-pixel: 0.1340
===> Epoch[136](570/704): MSE-pixel: 0.1461
===> Epoch[136](600/704): MSE-pixel: 0.1487
===> Epoch[136](630/704): MSE-pixel: 0.1396
===> Epoch[136](660/704): MSE-pixel: 0.1415
===> Epoch[136](690/704): MSE-pixel: 0.1359
learning rate = 0.0000100
===> Epoch[137](0/704): MSE-pixel: 0.1358
===> Epoch[137](30/704): MSE-pixel: 0.1389
===> Epoch[137](60/704): MSE-pixel: 0.1344
===> Epoch[137](90/704): MSE-pixel: 0.1363
===> Epoch[137](120/704): MSE-pixel: 0.1434
===> Epoch[137](150/704): MSE-pixel: 0.1413
===> Epoch[137](180/704): MSE-pixel: 0.1406
===> Epoch[137](210/704): MSE-pixel: 0.1359
===> Epoch[137](240/704): MSE-pixel: 0.1418
===> Epoch[137](270/704): MSE-pixel: 0.1416
===> Epoch[137](300/704): MSE-pixel: 0.1414
===> Epoch[137](330/704): MSE-pixel: 0.1448
===> Epoch[137](360/704): MSE-pixel: 0.1441
===> Epoch[137](390/704): MSE-pixel: 0.1445
===> Epoch[137](420/704): MSE-pixel: 0.1428
===> Epoch[137](450/704): MSE-pixel: 0.1407
===> Epoch[137](480/704): MSE-pixel: 0.1535
===> Epoch[137](510/704): MSE-pixel: 0.1530
===> Epoch[137](540/704): MSE-pixel: 0.1441
===> Epoch[137](570/704): MSE-pixel: 0.1397
===> Epoch[137](600/704): MSE-pixel: 0.1441
===> Epoch[137](630/704): MSE-pixel: 0.1350
===> Epoch[137](660/704): MSE-pixel: 0.1276
===> Epoch[137](690/704): MSE-pixel: 0.1338
learning rate = 0.0000100
===> Epoch[138](0/704): MSE-pixel: 0.1373
===> Epoch[138](30/704): MSE-pixel: 0.1446
===> Epoch[138](60/704): MSE-pixel: 0.1392
===> Epoch[138](90/704): MSE-pixel: 0.1483
===> Epoch[138](120/704): MSE-pixel: 0.1350
===> Epoch[138](150/704): MSE-pixel: 0.1360
===> Epoch[138](180/704): MSE-pixel: 0.1445
===> Epoch[138](210/704): MSE-pixel: 0.1465
===> Epoch[138](240/704): MSE-pixel: 0.1379
===> Epoch[138](270/704): MSE-pixel: 0.1406
===> Epoch[138](300/704): MSE-pixel: 0.1460
===> Epoch[138](330/704): MSE-pixel: 0.1347
===> Epoch[138](360/704): MSE-pixel: 0.1447
===> Epoch[138](390/704): MSE-pixel: 0.1476
===> Epoch[138](420/704): MSE-pixel: 0.1330
===> Epoch[138](450/704): MSE-pixel: 0.1524
===> Epoch[138](480/704): MSE-pixel: 0.1301
===> Epoch[138](510/704): MSE-pixel: 0.1378
===> Epoch[138](540/704): MSE-pixel: 0.1438
===> Epoch[138](570/704): MSE-pixel: 0.1462
===> Epoch[138](600/704): MSE-pixel: 0.1430
===> Epoch[138](630/704): MSE-pixel: 0.1344
===> Epoch[138](660/704): MSE-pixel: 0.1370
===> Epoch[138](690/704): MSE-pixel: 0.1399
learning rate = 0.0000100
===> Epoch[139](0/704): MSE-pixel: 0.1427
===> Epoch[139](30/704): MSE-pixel: 0.1430
===> Epoch[139](60/704): MSE-pixel: 0.1365
===> Epoch[139](90/704): MSE-pixel: 0.1558
===> Epoch[139](120/704): MSE-pixel: 0.1376
===> Epoch[139](150/704): MSE-pixel: 0.1340
===> Epoch[139](180/704): MSE-pixel: 0.1407
===> Epoch[139](210/704): MSE-pixel: 0.1378
===> Epoch[139](240/704): MSE-pixel: 0.1351
===> Epoch[139](270/704): MSE-pixel: 0.1304
===> Epoch[139](300/704): MSE-pixel: 0.1455
===> Epoch[139](330/704): MSE-pixel: 0.1437
===> Epoch[139](360/704): MSE-pixel: 0.1397
===> Epoch[139](390/704): MSE-pixel: 0.1313
===> Epoch[139](420/704): MSE-pixel: 0.1374
===> Epoch[139](450/704): MSE-pixel: 0.1520
===> Epoch[139](480/704): MSE-pixel: 0.1410
===> Epoch[139](510/704): MSE-pixel: 0.1533
===> Epoch[139](540/704): MSE-pixel: 0.1407
===> Epoch[139](570/704): MSE-pixel: 0.1403
===> Epoch[139](600/704): MSE-pixel: 0.1384
===> Epoch[139](630/704): MSE-pixel: 0.1413
===> Epoch[139](660/704): MSE-pixel: 0.1410
===> Epoch[139](690/704): MSE-pixel: 0.1530
learning rate = 0.0000100
===> Epoch[140](0/704): MSE-pixel: 0.1346
===> Epoch[140](30/704): MSE-pixel: 0.1377
===> Epoch[140](60/704): MSE-pixel: 0.1495
===> Epoch[140](90/704): MSE-pixel: 0.1437
===> Epoch[140](120/704): MSE-pixel: 0.1421
===> Epoch[140](150/704): MSE-pixel: 0.1484
===> Epoch[140](180/704): MSE-pixel: 0.1442
===> Epoch[140](210/704): MSE-pixel: 0.1268
===> Epoch[140](240/704): MSE-pixel: 0.1510
===> Epoch[140](270/704): MSE-pixel: 0.1570
===> Epoch[140](300/704): MSE-pixel: 0.1342
===> Epoch[140](330/704): MSE-pixel: 0.1499
===> Epoch[140](360/704): MSE-pixel: 0.1413
===> Epoch[140](390/704): MSE-pixel: 0.1473
===> Epoch[140](420/704): MSE-pixel: 0.1335
===> Epoch[140](450/704): MSE-pixel: 0.1465
===> Epoch[140](480/704): MSE-pixel: 0.1389
===> Epoch[140](510/704): MSE-pixel: 0.1389
===> Epoch[140](540/704): MSE-pixel: 0.1457
===> Epoch[140](570/704): MSE-pixel: 0.1380
===> Epoch[140](600/704): MSE-pixel: 0.1435
===> Epoch[140](630/704): MSE-pixel: 0.1505
===> Epoch[140](660/704): MSE-pixel: 0.1422
===> Epoch[140](690/704): MSE-pixel: 0.1409
learning rate = 0.0000100
===> Epoch[141](0/704): MSE-pixel: 0.1351
===> Epoch[141](30/704): MSE-pixel: 0.1306
===> Epoch[141](60/704): MSE-pixel: 0.1317
===> Epoch[141](90/704): MSE-pixel: 0.1361
===> Epoch[141](120/704): MSE-pixel: 0.1370
===> Epoch[141](150/704): MSE-pixel: 0.1472
===> Epoch[141](180/704): MSE-pixel: 0.1332
===> Epoch[141](210/704): MSE-pixel: 0.1363
===> Epoch[141](240/704): MSE-pixel: 0.1461
===> Epoch[141](270/704): MSE-pixel: 0.1477
===> Epoch[141](300/704): MSE-pixel: 0.1375
===> Epoch[141](330/704): MSE-pixel: 0.1470
===> Epoch[141](360/704): MSE-pixel: 0.1400
===> Epoch[141](390/704): MSE-pixel: 0.1460
===> Epoch[141](420/704): MSE-pixel: 0.1320
===> Epoch[141](450/704): MSE-pixel: 0.1429
===> Epoch[141](480/704): MSE-pixel: 0.1359
===> Epoch[141](510/704): MSE-pixel: 0.1274
===> Epoch[141](540/704): MSE-pixel: 0.1319
===> Epoch[141](570/704): MSE-pixel: 0.1438
===> Epoch[141](600/704): MSE-pixel: 0.1404
===> Epoch[141](630/704): MSE-pixel: 0.1473
===> Epoch[141](660/704): MSE-pixel: 0.1454
===> Epoch[141](690/704): MSE-pixel: 0.1426
learning rate = 0.0000100
Saving
===> Epoch[142](0/704): MSE-pixel: 0.1300
===> Epoch[142](30/704): MSE-pixel: 0.1350
===> Epoch[142](60/704): MSE-pixel: 0.1429
===> Epoch[142](90/704): MSE-pixel: 0.1335
===> Epoch[142](120/704): MSE-pixel: 0.1394
===> Epoch[142](150/704): MSE-pixel: 0.1399
===> Epoch[142](180/704): MSE-pixel: 0.1466
===> Epoch[142](210/704): MSE-pixel: 0.1368
===> Epoch[142](240/704): MSE-pixel: 0.1417
===> Epoch[142](270/704): MSE-pixel: 0.1415
===> Epoch[142](300/704): MSE-pixel: 0.1407
===> Epoch[142](330/704): MSE-pixel: 0.1432
===> Epoch[142](360/704): MSE-pixel: 0.1587
===> Epoch[142](390/704): MSE-pixel: 0.1538
===> Epoch[142](420/704): MSE-pixel: 0.1362
===> Epoch[142](450/704): MSE-pixel: 0.1379
===> Epoch[142](480/704): MSE-pixel: 0.1516
===> Epoch[142](510/704): MSE-pixel: 0.1461
===> Epoch[142](540/704): MSE-pixel: 0.1264
===> Epoch[142](570/704): MSE-pixel: 0.1341
===> Epoch[142](600/704): MSE-pixel: 0.1429
===> Epoch[142](630/704): MSE-pixel: 0.1323
===> Epoch[142](660/704): MSE-pixel: 0.1399
===> Epoch[142](690/704): MSE-pixel: 0.1399
learning rate = 0.0000100
===> Epoch[143](0/704): MSE-pixel: 0.1394
===> Epoch[143](30/704): MSE-pixel: 0.1367
===> Epoch[143](60/704): MSE-pixel: 0.1377
===> Epoch[143](90/704): MSE-pixel: 0.1276
===> Epoch[143](120/704): MSE-pixel: 0.1328
===> Epoch[143](150/704): MSE-pixel: 0.1390
===> Epoch[143](180/704): MSE-pixel: 0.1350
===> Epoch[143](210/704): MSE-pixel: 0.1456
===> Epoch[143](240/704): MSE-pixel: 0.1284
===> Epoch[143](270/704): MSE-pixel: 0.1330
===> Epoch[143](300/704): MSE-pixel: 0.1349
===> Epoch[143](330/704): MSE-pixel: 0.1433
===> Epoch[143](360/704): MSE-pixel: 0.1412
===> Epoch[143](390/704): MSE-pixel: 0.1413
===> Epoch[143](420/704): MSE-pixel: 0.1355
===> Epoch[143](450/704): MSE-pixel: 0.1381
===> Epoch[143](480/704): MSE-pixel: 0.1499
===> Epoch[143](510/704): MSE-pixel: 0.1375
===> Epoch[143](540/704): MSE-pixel: 0.1309
===> Epoch[143](570/704): MSE-pixel: 0.1400
===> Epoch[143](600/704): MSE-pixel: 0.1332
===> Epoch[143](630/704): MSE-pixel: 0.1348
===> Epoch[143](660/704): MSE-pixel: 0.1409
===> Epoch[143](690/704): MSE-pixel: 0.1404
learning rate = 0.0000100
===> Epoch[144](0/704): MSE-pixel: 0.1336
